variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_touch_1,wf_02,2023-03-06,2023-03-07,2023-03-15,VCB,banks,93000,91000,0.019427001569858715,1,1,100,1,136515,81480,0.014946330504243634,143070,6555,True,1.6131583028636267,0.021505376344086023,False,False,-0.7829204403676997,-0.0009253004319752737,4.146249768882175e-05,0.010102776815368177,-0.48269401744107776,-0.06647669995879825,0.02922547955121245,0.052015472312703585,0.02590266875981162,24.717103364073548
anchor_touch_1,wf_02,2023-03-08,2023-03-09,2023-03-13,MWG,consumer_retail,42300,39400,0.023159898477157364,1,1,100,0,-15861,-27755,-0.003994260312650782,0,15861,False,3.8491003376273047,0.06855791962174941,False,True,-1.6289507213832555,-0.017256911517479066,-0.00029878393463954897,0.012366042005451893,-0.22036883408553484,-0.0056492667386612355,-0.09302272047144403,-0.036854584378812644,0.030879864636209817,24.5015040462175
anchor_touch_1,wf_02,2023-03-13,2023-03-14,2023-03-22,TCB,banks,27300,26750,0.02082777036048064,1,1,100,0,-55568,-63510,-0.020780813798029547,0,55568,False,2.684174214120767,0.020146520146520148,False,False,-1.9587057723061714,-0.017172065434637614,-0.000719453210734376,0.009070527003974973,-0.2592115059547567,0.018182777763141214,-0.028050287043092797,-0.004886999491316038,0.027770360480640854,24.523185422123653
anchor_touch_1,wf_02,2023-03-14,2023-03-17,2023-03-23,HPG,materials,21050,20300,0.026213933849401832,1,1,100,0,-33138,-39250,-0.016140667048208174,0,33138,False,2.632202238587224,0.035629453681710214,False,False,-1.6128172651299713,-0.019988908825929783,-0.00031059529299356137,0.007611220458202068,-0.25856508637182746,-0.0010201327200441992,-0.010528368102944044,0.02030122830961201,0.03495191179920244,26.044262864627488
anchor_touch_1,wf_02,2023-03-17,2023-03-20,2023-03-22,VCB,banks,92500,89000,0.015,1,1,100,0,-225205,-251680,-0.025209383234565192,0,225205,False,3.8033345882222482,0.03783783783783784,False,True,-1.8605071453948054,-0.021508159841879614,-0.0005520745035642492,0.007924753528546165,-0.31254525225699553,-0.00242591743161512,-0.01763835846265922,0.018399964679131988,0.01947565543071161,24.641400726699636
anchor_touch_1,wf_02,2023-03-22,2023-03-23,2023-03-31,MWG,consumer_retail,39550,37950,0.023338979860718992,1,1,100,0,59712,48275,0.01579405516968849,0,0,False,3.2705329197182627,0.040455120101137804,False,False,-1.9705043727585139,-0.017944223465459506,0.0001234200359875637,0.010242387182251627,-0.3268625218253832,0.0013986633747394373,-0.10571213120935055,-0.06247054387783957,0.031118639814291988,24.362014610049563
anchor_touch_1,wf_02,2023-04-06,2023-04-07,2023-04-17,VCB,banks,91300,91200,0.01801378446115288,1,1,100,0,-175490,-202160,-0.01955660259610584,0,175490,False,0.8325523071723964,0.001095290251916758,False,False,-0.7869501356404186,-0.003636520188881863,0.000318321426131242,0.012149671970852047,0.020263479296379915,0.04196694386028905,-0.0075089781260202415,-0.013167918163021004,0.024018379281537175,24.55175830930338
anchor_touch_1,wf_02,2023-04-12,2023-04-13,2023-04-19,VPB,banks,20950,20650,0.018246281563472848,1,1,100,0,-88021,-94065,-0.04276844033986967,0,88021,False,1.2972017894524117,0.014319809069212411,False,True,-0.708596556953458,-0.012221931477374005,-0.0010853389173839229,0.0063169261892452675,0.48393935510433245,0.02560182961743508,0.08718542697694008,0.09416131409918922,0.0243283754179638,25.77993543783102
anchor_touch_1,wf_02,2023-04-12,2023-04-13,2023-04-17,HPG,materials,20800,20750,0.017211703958691912,1,1,100,1,31740,25560,0.015535520249038207,31740,0,True,1.0788067903874359,0.002403846153846154,False,False,-0.9740591942335897,0.006108110428721031,8.145309656158057e-05,0.010913903926212679,0.08251291204141889,0.03317690831347808,-0.003601440576230492,-0.003001200480192077,0.022948938611589215,25.95910815193842
anchor_touch_1,wf_02,2023-04-17,2023-04-18,2023-04-26,VND,securities,15450,14900,0.025886864813039312,1,1,100,0,-45921,-50375,-0.03046658236347062,0,45921,False,2.765667695033474,0.03559870550161812,False,False,-1.734294088417149,-0.0036144855868120987,-0.00042384345109406014,0.007972102941477984,-0.12959089615597694,0.048789208764855804,0.00907490180143573,0.04632263307598537,0.03451581975071908,25.561136659474123
